species,label_idx,filepath,fold
Columba livia,2,Columba livia/1785.jpg,-1
Columba livia,2,Columba livia/1786.jpg,-1
Columba livia,2,Columba livia/1787.jpg,-1
Columba livia,2,Columba livia/1788.jpg,-1
Columba livia,2,Columba livia/1789.jpg,-1
Columba livia,2,Columba livia/1790.jpg,-1
Columba livia,2,Columba livia/1791.jpg,-1
Columba livia,2,Columba livia/1792.jpg,-1
Columba livia,2,Columba livia/1793.jpg,-1
Columba livia,2,Columba livia/1794.jpg,-1
Columba livia,2,Columba livia/1795.jpg,-1
Columba livia,2,Columba livia/1796.jpg,-1
Columba livia,2,Columba livia/1797.jpg,-1
Columba livia,2,Columba livia/1798.jpg,-1
Columba livia,2,Columba livia/1799.jpg,-1
Delichon urbicum,3,Delichon urbicum/1800.jpg,-1
Delichon urbicum,3,Delichon urbicum/1801.jpg,-1
Delichon urbicum,3,Delichon urbicum/1802.jpg,-1
Delichon urbicum,3,Delichon urbicum/1803.jpg,-1
Delichon urbicum,3,Delichon urbicum/1804.jpg,-1
Delichon urbicum,3,Delichon urbicum/1805.jpg,-1
Delichon urbicum,3,Delichon urbicum/1806.jpg,-1
Delichon urbicum,3,Delichon urbicum/1807.jpg,-1
Delichon urbicum,3,Delichon urbicum/1808.jpg,-1
Delichon urbicum,3,Delichon urbicum/1809.jpg,-1
Delichon urbicum,3,Delichon urbicum/1810.jpg,-1
Delichon urbicum,3,Delichon urbicum/1811.jpg,-1
Delichon urbicum,3,Delichon urbicum/1812.jpg,-1
Delichon urbicum,3,Delichon urbicum/1813.jpg,-1
Delichon urbicum,3,Delichon urbicum/1814.jpg,-1
Delichon urbicum,3,Delichon urbicum/1815.jpg,-1
Delichon urbicum,3,Delichon urbicum/1816.jpg,-1
Delichon urbicum,3,Delichon urbicum/1817.jpg,-1
Delichon urbicum,3,Delichon urbicum/1818.jpg,-1
Delichon urbicum,3,Delichon urbicum/1819.jpg,-1
Delichon urbicum,3,Delichon urbicum/1820.jpg,-1
Delichon urbicum,3,Delichon urbicum/1821.jpg,-1
Delichon urbicum,3,Delichon urbicum/1822.jpg,-1
Delichon urbicum,3,Delichon urbicum/1823.jpg,-1
Delichon urbicum,3,Delichon urbicum/1824.jpg,-1
Delichon urbicum,3,Delichon urbicum/1825.jpg,-1
Delichon urbicum,3,Delichon urbicum/1826.jpg,-1
Delichon urbicum,3,Delichon urbicum/1827.jpg,-1
Delichon urbicum,3,Delichon urbicum/1828.jpg,-1
Delichon urbicum,3,Delichon urbicum/1829.jpg,-1
Delichon urbicum,3,Delichon urbicum/1830.jpg,-1
Delichon urbicum,3,Delichon urbicum/1831.jpg,-1
Delichon urbicum,3,Delichon urbicum/1832.jpg,-1
Delichon urbicum,3,Delichon urbicum/1833.jpg,-1
Delichon urbicum,3,Delichon urbicum/1834.jpg,-1
Delichon urbicum,3,Delichon urbicum/1835.jpg,-1
Delichon urbicum,3,Delichon urbicum/1836.jpg,-1
Delichon urbicum,3,Delichon urbicum/1837.jpg,-1
Delichon urbicum,3,Delichon urbicum/1838.jpg,-1
Delichon urbicum,3,Delichon urbicum/1839.jpg,-1
Delichon urbicum,3,Delichon urbicum/1840.jpg,-1
Delichon urbicum,3,Delichon urbicum/1841.jpg,-1
Delichon urbicum,3,Delichon urbicum/1842.jpg,-1
Delichon urbicum,3,Delichon urbicum/1843.jpg,-1
Delichon urbicum,3,Delichon urbicum/1844.jpg,-1
Delichon urbicum,3,Delichon urbicum/1845.jpg,-1
Delichon urbicum,3,Delichon urbicum/1846.jpg,-1
Delichon urbicum,3,Delichon urbicum/1847.jpg,-1
Delichon urbicum,3,Delichon urbicum/1848.jpg,-1
Delichon urbicum,3,Delichon urbicum/1849.jpg,-1
Delichon urbicum,3,Delichon urbicum/1850.jpg,-1
Delichon urbicum,3,Delichon urbicum/1851.jpg,-1
Delichon urbicum,3,Delichon urbicum/1852.jpg,-1
Delichon urbicum,3,Delichon urbicum/1853.jpg,-1
Delichon urbicum,3,Delichon urbicum/1854.jpg,-1
Delichon urbicum,3,Delichon urbicum/1855.jpg,-1
Delichon urbicum,3,Delichon urbicum/1856.jpg,-1
Delichon urbicum,3,Delichon urbicum/1857.jpg,-1
Delichon urbicum,3,Delichon urbicum/1858.jpg,-1
Delichon urbicum,3,Delichon urbicum/1859.jpg,-1
Delichon urbicum,3,Delichon urbicum/1860.jpg,-1
Delichon urbicum,3,Delichon urbicum/1861.jpg,-1
Delichon urbicum,3,Delichon urbicum/1862.jpg,-1
Delichon urbicum,3,Delichon urbicum/1863.jpg,-1
Delichon urbicum,3,Delichon urbicum/1864.jpg,-1
Delichon urbicum,3,Delichon urbicum/1865.jpg,-1
Delichon urbicum,3,Delichon urbicum/1866.jpg,-1
Delichon urbicum,3,Delichon urbicum/1867.jpg,-1
Delichon urbicum,3,Delichon urbicum/1868.jpg,-1
Delichon urbicum,3,Delichon urbicum/1869.jpg,-1
Delichon urbicum,3,Delichon urbicum/1870.jpg,-1
Delichon urbicum,3,Delichon urbicum/1871.jpg,-1
Delichon urbicum,3,Delichon urbicum/1872.jpg,-1
Delichon urbicum,3,Delichon urbicum/1873.jpg,-1
Delichon urbicum,3,Delichon urbicum/1874.jpg,-1
Delichon urbicum,3,Delichon urbicum/1875.jpg,-1
Delichon urbicum,3,Delichon urbicum/1876.jpg,-1
Delichon urbicum,3,Delichon urbicum/1877.jpg,-1
Delichon urbicum,3,Delichon urbicum/1878.jpg,-1
Delichon urbicum,3,Delichon urbicum/1879.jpg,-1
Delichon urbicum,3,Delichon urbicum/1880.jpg,-1
Delichon urbicum,3,Delichon urbicum/1881.jpg,-1
Delichon urbicum,3,Delichon urbicum/1882.jpg,-1
Delichon urbicum,3,Delichon urbicum/1883.jpg,-1
Delichon urbicum,3,Delichon urbicum/1884.jpg,-1
Delichon urbicum,3,Delichon urbicum/1885.jpg,-1
Delichon urbicum,3,Delichon urbicum/1886.jpg,-1
Delichon urbicum,3,Delichon urbicum/1887.jpg,-1
Delichon urbicum,3,Delichon urbicum/1888.jpg,-1
Delichon urbicum,3,Delichon urbicum/1889.jpg,-1
Delichon urbicum,3,Delichon urbicum/1890.jpg,-1
Delichon urbicum,3,Delichon urbicum/1891.jpg,-1
Delichon urbicum,3,Delichon urbicum/1892.jpg,-1
Delichon urbicum,3,Delichon urbicum/1893.jpg,-1
Delichon urbicum,3,Delichon urbicum/1894.jpg,-1
Delichon urbicum,3,Delichon urbicum/1895.jpg,-1
Delichon urbicum,3,Delichon urbicum/1896.jpg,-1
Delichon urbicum,3,Delichon urbicum/1897.jpg,-1
Delichon urbicum,3,Delichon urbicum/1898.jpg,-1
Delichon urbicum,3,Delichon urbicum/1899.jpg,-1
Delichon urbicum,3,Delichon urbicum/1900.jpg,-1
Delichon urbicum,3,Delichon urbicum/1901.jpg,-1
Delichon urbicum,3,Delichon urbicum/1902.jpg,-1
Delichon urbicum,3,Delichon urbicum/1903.jpg,-1
Delichon urbicum,3,Delichon urbicum/1904.jpg,-1
Delichon urbicum,3,Delichon urbicum/1905.jpg,-1
Delichon urbicum,3,Delichon urbicum/1906.jpg,-1
Delichon urbicum,3,Delichon urbicum/1907.jpg,-1
Delichon urbicum,3,Delichon urbicum/1908.jpg,-1
Delichon urbicum,3,Delichon urbicum/1909.jpg,-1
Delichon urbicum,3,Delichon urbicum/1910.jpg,-1
Delichon urbicum,3,Delichon urbicum/1911.jpg,-1
Delichon urbicum,3,Delichon urbicum/1912.jpg,-1
Delichon urbicum,3,Delichon urbicum/1913.jpg,-1
Delichon urbicum,3,Delichon urbicum/1914.jpg,-1
Delichon urbicum,3,Delichon urbicum/1915.jpg,-1
Delichon urbicum,3,Delichon urbicum/1916.jpg,-1
Delichon urbicum,3,Delichon urbicum/1917.jpg,-1
Delichon urbicum,3,Delichon urbicum/1918.jpg,-1
Delichon urbicum,3,Delichon urbicum/1919.jpg,-1
Delichon urbicum,3,Delichon urbicum/1920.jpg,-1
Delichon urbicum,3,Delichon urbicum/1921.jpg,-1
Delichon urbicum,3,Delichon urbicum/1922.jpg,-1
Delichon urbicum,3,Delichon urbicum/1923.jpg,-1
Delichon urbicum,3,Delichon urbicum/1924.jpg,-1
Delichon urbicum,3,Delichon urbicum/1925.jpg,-1
Delichon urbicum,3,Delichon urbicum/1926.jpg,-1
Delichon urbicum,3,Delichon urbicum/1927.jpg,-1
Delichon urbicum,3,Delichon urbicum/1928.jpg,-1
Delichon urbicum,3,Delichon urbicum/1929.jpg,-1
Delichon urbicum,3,Delichon urbicum/1930.jpg,-1
Delichon urbicum,3,Delichon urbicum/1931.jpg,-1
Delichon urbicum,3,Delichon urbicum/1932.jpg,-1
Delichon urbicum,3,Delichon urbicum/1933.jpg,-1
Delichon urbicum,3,Delichon urbicum/1934.jpg,-1
Delichon urbicum,3,Delichon urbicum/1935.jpg,-1
Delichon urbicum,3,Delichon urbicum/1936.jpg,-1
Delichon urbicum,3,Delichon urbicum/1937.jpg,-1
Delichon urbicum,3,Delichon urbicum/1938.jpg,-1
Delichon urbicum,3,Delichon urbicum/1939.jpg,-1
Delichon urbicum,3,Delichon urbicum/1940.jpg,-1
Delichon urbicum,3,Delichon urbicum/1941.jpg,-1
Delichon urbicum,3,Delichon urbicum/1942.jpg,-1
Delichon urbicum,3,Delichon urbicum/1943.jpg,-1
Delichon urbicum,3,Delichon urbicum/1944.jpg,-1
Delichon urbicum,3,Delichon urbicum/1945.jpg,-1
Delichon urbicum,3,Delichon urbicum/1946.jpg,-1
Delichon urbicum,3,Delichon urbicum/1947.jpg,-1
Delichon urbicum,3,Delichon urbicum/1948.jpg,-1
Delichon urbicum,3,Delichon urbicum/1949.jpg,-1
Delichon urbicum,3,Delichon urbicum/1950.jpg,-1
Delichon urbicum,3,Delichon urbicum/1951.jpg,-1
Delichon urbicum,3,Delichon urbicum/1952.jpg,-1
Delichon urbicum,3,Delichon urbicum/1953.jpg,-1
Delichon urbicum,3,Delichon urbicum/1954.jpg,-1
Delichon urbicum,3,Delichon urbicum/1955.jpg,-1
Delichon urbicum,3,Delichon urbicum/1956.jpg,-1
Delichon urbicum,3,Delichon urbicum/1957.jpg,-1
Delichon urbicum,3,Delichon urbicum/1958.jpg,-1
Delichon urbicum,3,Delichon urbicum/1959.jpg,-1
Delichon urbicum,3,Delichon urbicum/1960.jpg,-1
Delichon urbicum,3,Delichon urbicum/1961.jpg,-1
Delichon urbicum,3,Delichon urbicum/1962.jpg,-1
Delichon urbicum,3,Delichon urbicum/1963.jpg,-1
Delichon urbicum,3,Delichon urbicum/1964.jpg,-1
Delichon urbicum,3,Delichon urbicum/1965.jpg,-1
Delichon urbicum,3,Delichon urbicum/1966.jpg,-1
Delichon urbicum,3,Delichon urbicum/1967.jpg,-1
Delichon urbicum,3,Delichon urbicum/1968.jpg,-1
Delichon urbicum,3,Delichon urbicum/1969.jpg,-1
Delichon urbicum,3,Delichon urbicum/1970.jpg,-1
Delichon urbicum,3,Delichon urbicum/1971.jpg,-1
Delichon urbicum,3,Delichon urbicum/1972.jpg,-1
Delichon urbicum,3,Delichon urbicum/1973.jpg,-1
Delichon urbicum,3,Delichon urbicum/1974.jpg,-1
Delichon urbicum,3,Delichon urbicum/1975.jpg,-1
Delichon urbicum,3,Delichon urbicum/1976.jpg,-1
Delichon urbicum,3,Delichon urbicum/1977.jpg,-1
Delichon urbicum,3,Delichon urbicum/1978.jpg,-1
Delichon urbicum,3,Delichon urbicum/1979.jpg,-1
Delichon urbicum,3,Delichon urbicum/1980.jpg,-1
Delichon urbicum,3,Delichon urbicum/1981.jpg,-1
Delichon urbicum,3,Delichon urbicum/1982.jpg,-1
Delichon urbicum,3,Delichon urbicum/1983.jpg,-1
Delichon urbicum,3,Delichon urbicum/1984.jpg,-1
Delichon urbicum,3,Delichon urbicum/1985.jpg,-1
Delichon urbicum,3,Delichon urbicum/1986.jpg,-1
Delichon urbicum,3,Delichon urbicum/1987.jpg,-1
Delichon urbicum,3,Delichon urbicum/1988.jpg,-1
Delichon urbicum,3,Delichon urbicum/1989.jpg,-1
Delichon urbicum,3,Delichon urbicum/1990.jpg,-1
Delichon urbicum,3,Delichon urbicum/1991.jpg,-1
Delichon urbicum,3,Delichon urbicum/1992.jpg,-1
Delichon urbicum,3,Delichon urbicum/1993.jpg,-1
Delichon urbicum,3,Delichon urbicum/1994.jpg,-1
Delichon urbicum,3,Delichon urbicum/1995.jpg,-1
Delichon urbicum,3,Delichon urbicum/1996.jpg,-1
Delichon urbicum,3,Delichon urbicum/1997.jpg,-1
Delichon urbicum,3,Delichon urbicum/1998.jpg,-1
Delichon urbicum,3,Delichon urbicum/1999.jpg,-1
Delichon urbicum,3,Delichon urbicum/2000.jpg,-1
Delichon urbicum,3,Delichon urbicum/2001.jpg,-1
Delichon urbicum,3,Delichon urbicum/2002.jpg,-1
Delichon urbicum,3,Delichon urbicum/2003.jpg,-1
Delichon urbicum,3,Delichon urbicum/2004.jpg,-1
Delichon urbicum,3,Delichon urbicum/2005.jpg,-1
Delichon urbicum,3,Delichon urbicum/2006.jpg,-1
Delichon urbicum,3,Delichon urbicum/2007.jpg,-1
Delichon urbicum,3,Delichon urbicum/2008.jpg,-1
Delichon urbicum,3,Delichon urbicum/2009.jpg,-1
Delichon urbicum,3,Delichon urbicum/2010.jpg,-1
Delichon urbicum,3,Delichon urbicum/2011.jpg,-1
Delichon urbicum,3,Delichon urbicum/2012.jpg,-1
Delichon urbicum,3,Delichon urbicum/2013.jpg,-1
Delichon urbicum,3,Delichon urbicum/2014.jpg,-1
Delichon urbicum,3,Delichon urbicum/2015.jpg,-1
Delichon urbicum,3,Delichon urbicum/2016.jpg,-1
Delichon urbicum,3,Delichon urbicum/2017.jpg,-1
Delichon urbicum,3,Delichon urbicum/2018.jpg,-1
Delichon urbicum,3,Delichon urbicum/2019.jpg,-1
Delichon urbicum,3,Delichon urbicum/2020.jpg,-1
Delichon urbicum,3,Delichon urbicum/2021.jpg,-1
Delichon urbicum,3,Delichon urbicum/2022.jpg,-1
Delichon urbicum,3,Delichon urbicum/2023.jpg,-1
Delichon urbicum,3,Delichon urbicum/2024.jpg,-1
Delichon urbicum,3,Delichon urbicum/2025.jpg,-1
Delichon urbicum,3,Delichon urbicum/2026.jpg,-1
Delichon urbicum,3,Delichon urbicum/2027.jpg,-1
Delichon urbicum,3,Delichon urbicum/2028.jpg,-1
Delichon urbicum,3,Delichon urbicum/2029.jpg,-1
Delichon urbicum,3,Delichon urbicum/2030.jpg,-1
Delichon urbicum,3,Delichon urbicum/2031.jpg,-1
Delichon urbicum,3,Delichon urbicum/2032.jpg,-1
Delichon urbicum,3,Delichon urbicum/2033.jpg,-1
Delichon urbicum,3,Delichon urbicum/2034.jpg,-1
Delichon urbicum,3,Delichon urbicum/2035.jpg,-1
Delichon urbicum,3,Delichon urbicum/2036.jpg,-1
Delichon urbicum,3,Delichon urbicum/2037.jpg,-1
Delichon urbicum,3,Delichon urbicum/2038.jpg,-1
Delichon urbicum,3,Delichon urbicum/2039.jpg,-1
Delichon urbicum,3,Delichon urbicum/2040.jpg,-1
Delichon urbicum,3,Delichon urbicum/2041.jpg,-1
Delichon urbicum,3,Delichon urbicum/2042.jpg,-1
Delichon urbicum,3,Delichon urbicum/2043.jpg,-1
Delichon urbicum,3,Delichon urbicum/2044.jpg,-1
Delichon urbicum,3,Delichon urbicum/2045.jpg,-1
Delichon urbicum,3,Delichon urbicum/2046.jpg,-1
Delichon urbicum,3,Delichon urbicum/2047.jpg,-1
Delichon urbicum,3,Delichon urbicum/2048.jpg,-1
Delichon urbicum,3,Delichon urbicum/2049.jpg,-1
Delichon urbicum,3,Delichon urbicum/2050.jpg,-1
Delichon urbicum,3,Delichon urbicum/2051.jpg,-1
Delichon urbicum,3,Delichon urbicum/2052.jpg,-1
Delichon urbicum,3,Delichon urbicum/2053.jpg,-1
Delichon urbicum,3,Delichon urbicum/2054.jpg,-1
Delichon urbicum,3,Delichon urbicum/2055.jpg,-1
Delichon urbicum,3,Delichon urbicum/2056.jpg,-1
Delichon urbicum,3,Delichon urbicum/2057.jpg,-1
Delichon urbicum,3,Delichon urbicum/2058.jpg,-1
Delichon urbicum,3,Delichon urbicum/2059.jpg,-1
Delichon urbicum,3,Delichon urbicum/2060.jpg,-1
Delichon urbicum,3,Delichon urbicum/2061.jpg,-1
Delichon urbicum,3,Delichon urbicum/2062.jpg,-1
Delichon urbicum,3,Delichon urbicum/2063.jpg,-1
Delichon urbicum,3,Delichon urbicum/2064.jpg,-1
Delichon urbicum,3,Delichon urbicum/2065.jpg,-1
Delichon urbicum,3,Delichon urbicum/2066.jpg,-1
Delichon urbicum,3,Delichon urbicum/2067.jpg,-1
Delichon urbicum,3,Delichon urbicum/2068.jpg,-1
Delichon urbicum,3,Delichon urbicum/2069.jpg,-1
Delichon urbicum,3,Delichon urbicum/2070.jpg,-1
Delichon urbicum,3,Delichon urbicum/2071.jpg,-1
Delichon urbicum,3,Delichon urbicum/2072.jpg,-1
Delichon urbicum,3,Delichon urbicum/2073.jpg,-1
Delichon urbicum,3,Delichon urbicum/2074.jpg,-1
Delichon urbicum,3,Delichon urbicum/2075.jpg,-1
Delichon urbicum,3,Delichon urbicum/2076.jpg,-1
Delichon urbicum,3,Delichon urbicum/2077.jpg,-1
Delichon urbicum,3,Delichon urbicum/2078.jpg,-1
Delichon urbicum,3,Delichon urbicum/2079.jpg,-1
Delichon urbicum,3,Delichon urbicum/2080.jpg,-1
Delichon urbicum,3,Delichon urbicum/2081.jpg,-1
Delichon urbicum,3,Delichon urbicum/2082.jpg,-1
Delichon urbicum,3,Delichon urbicum/2083.jpg,-1
Delichon urbicum,3,Delichon urbicum/2084.jpg,-1
Delichon urbicum,3,Delichon urbicum/2085.jpg,-1
Delichon urbicum,3,Delichon urbicum/2086.jpg,-1
Delichon urbicum,3,Delichon urbicum/2087.jpg,-1
Delichon urbicum,3,Delichon urbicum/2088.jpg,-1
Delichon urbicum,3,Delichon urbicum/2089.jpg,-1
Delichon urbicum,3,Delichon urbicum/2090.jpg,-1
Delichon urbicum,3,Delichon urbicum/2091.jpg,-1
Delichon urbicum,3,Delichon urbicum/2092.jpg,-1
Delichon urbicum,3,Delichon urbicum/2093.jpg,-1
Delichon urbicum,3,Delichon urbicum/2094.jpg,-1
Delichon urbicum,3,Delichon urbicum/2095.jpg,-1
Delichon urbicum,3,Delichon urbicum/2096.jpg,-1
Delichon urbicum,3,Delichon urbicum/2097.jpg,-1
Delichon urbicum,3,Delichon urbicum/2098.jpg,-1
Delichon urbicum,3,Delichon urbicum/2099.jpg,-1
Delichon urbicum,3,Delichon urbicum/2100.jpg,-1
Delichon urbicum,3,Delichon urbicum/2101.jpg,-1
Delichon urbicum,3,Delichon urbicum/2102.jpg,-1
Delichon urbicum,3,Delichon urbicum/2103.jpg,-1
Delichon urbicum,3,Delichon urbicum/2104.jpg,-1
Delichon urbicum,3,Delichon urbicum/2105.jpg,-1
Delichon urbicum,3,Delichon urbicum/2106.jpg,-1
Delichon urbicum,3,Delichon urbicum/2107.jpg,-1
Delichon urbicum,3,Delichon urbicum/2108.jpg,-1
Delichon urbicum,3,Delichon urbicum/2109.jpg,-1
Delichon urbicum,3,Delichon urbicum/2110.jpg,-1
Delichon urbicum,3,Delichon urbicum/2111.jpg,-1
Delichon urbicum,3,Delichon urbicum/2112.jpg,-1
Delichon urbicum,3,Delichon urbicum/2113.jpg,-1
Delichon urbicum,3,Delichon urbicum/2114.jpg,-1
Delichon urbicum,3,Delichon urbicum/2115.jpg,-1
Delichon urbicum,3,Delichon urbicum/2116.jpg,-1
Delichon urbicum,3,Delichon urbicum/2117.jpg,-1
Delichon urbicum,3,Delichon urbicum/2118.jpg,-1
Delichon urbicum,3,Delichon urbicum/2119.jpg,-1
Delichon urbicum,3,Delichon urbicum/2120.jpg,-1
Delichon urbicum,3,Delichon urbicum/2121.jpg,-1
Delichon urbicum,3,Delichon urbicum/2122.jpg,-1
Delichon urbicum,3,Delichon urbicum/2123.jpg,-1
Delichon urbicum,3,Delichon urbicum/2124.jpg,-1
Delichon urbicum,3,Delichon urbicum/2125.jpg,-1
Delichon urbicum,3,Delichon urbicum/2126.jpg,-1
Delichon urbicum,3,Delichon urbicum/2127.jpg,-1
Delichon urbicum,3,Delichon urbicum/2128.jpg,-1
Delichon urbicum,3,Delichon urbicum/2129.jpg,-1
Delichon urbicum,3,Delichon urbicum/2130.jpg,-1
Delichon urbicum,3,Delichon urbicum/2131.jpg,-1
Delichon urbicum,3,Delichon urbicum/2132.jpg,-1
Delichon urbicum,3,Delichon urbicum/2133.jpg,-1
Delichon urbicum,3,Delichon urbicum/2134.jpg,-1
Delichon urbicum,3,Delichon urbicum/2135.jpg,-1
Delichon urbicum,3,Delichon urbicum/2136.jpg,-1
Delichon urbicum,3,Delichon urbicum/2137.jpg,-1
Delichon urbicum,3,Delichon urbicum/2138.jpg,-1
Delichon urbicum,3,Delichon urbicum/2139.jpg,-1
Delichon urbicum,3,Delichon urbicum/2140.jpg,-1
Delichon urbicum,3,Delichon urbicum/2141.jpg,-1
Delichon urbicum,3,Delichon urbicum/2142.jpg,-1
Delichon urbicum,3,Delichon urbicum/2143.jpg,-1
Delichon urbicum,3,Delichon urbicum/2144.jpg,-1
Delichon urbicum,3,Delichon urbicum/2145.jpg,-1
Delichon urbicum,3,Delichon urbicum/2146.jpg,-1
Delichon urbicum,3,Delichon urbicum/2147.jpg,-1
Delichon urbicum,3,Delichon urbicum/2148.jpg,-1
Delichon urbicum,3,Delichon urbicum/2149.jpg,-1
Delichon urbicum,3,Delichon urbicum/2150.jpg,-1
Delichon urbicum,3,Delichon urbicum/2151.jpg,-1
Delichon urbicum,3,Delichon urbicum/2152.jpg,-1
Delichon urbicum,3,Delichon urbicum/2153.jpg,-1
Delichon urbicum,3,Delichon urbicum/2154.jpg,-1
Delichon urbicum,3,Delichon urbicum/2155.jpg,-1
Delichon urbicum,3,Delichon urbicum/2156.jpg,-1
Delichon urbicum,3,Delichon urbicum/2157.jpg,-1
Delichon urbicum,3,Delichon urbicum/2158.jpg,-1
Delichon urbicum,3,Delichon urbicum/2159.jpg,-1
Delichon urbicum,3,Delichon urbicum/2160.jpg,-1
Delichon urbicum,3,Delichon urbicum/2161.jpg,-1
Delichon urbicum,3,Delichon urbicum/2162.jpg,-1
Delichon urbicum,3,Delichon urbicum/2163.jpg,-1
Delichon urbicum,3,Delichon urbicum/2164.jpg,-1
Delichon urbicum,3,Delichon urbicum/2165.jpg,-1
Delichon urbicum,3,Delichon urbicum/2166.jpg,-1
Delichon urbicum,3,Delichon urbicum/2167.jpg,-1
Delichon urbicum,3,Delichon urbicum/2168.jpg,-1
Delichon urbicum,3,Delichon urbicum/2169.jpg,-1
Delichon urbicum,3,Delichon urbicum/2170.jpg,-1
Delichon urbicum,3,Delichon urbicum/2171.jpg,-1
Delichon urbicum,3,Delichon urbicum/2172.jpg,-1
Delichon urbicum,3,Delichon urbicum/2173.jpg,-1
Delichon urbicum,3,Delichon urbicum/2174.jpg,-1
Delichon urbicum,3,Delichon urbicum/2175.jpg,-1
Delichon urbicum,3,Delichon urbicum/2176.jpg,-1
Delichon urbicum,3,Delichon urbicum/2177.jpg,-1
Delichon urbicum,3,Delichon urbicum/2178.jpg,-1
Delichon urbicum,3,Delichon urbicum/2179.jpg,-1
Delichon urbicum,3,Delichon urbicum/2180.jpg,-1
Delichon urbicum,3,Delichon urbicum/2181.jpg,-1
Delichon urbicum,3,Delichon urbicum/2182.jpg,-1
Delichon urbicum,3,Delichon urbicum/2183.jpg,-1
Delichon urbicum,3,Delichon urbicum/2184.jpg,-1
Delichon urbicum,3,Delichon urbicum/2185.jpg,-1
Delichon urbicum,3,Delichon urbicum/2186.jpg,-1
Delichon urbicum,3,Delichon urbicum/2187.jpg,-1
Delichon urbicum,3,Delichon urbicum/2188.jpg,-1
Delichon urbicum,3,Delichon urbicum/2189.jpg,-1
Delichon urbicum,3,Delichon urbicum/2190.jpg,-1
Delichon urbicum,3,Delichon urbicum/2191.jpg,-1
Delichon urbicum,3,Delichon urbicum/2192.jpg,-1
Delichon urbicum,3,Delichon urbicum/2193.jpg,-1
Delichon urbicum,3,Delichon urbicum/2194.jpg,-1
Delichon urbicum,3,Delichon urbicum/2195.jpg,-1
Delichon urbicum,3,Delichon urbicum/2196.jpg,-1
Delichon urbicum,3,Delichon urbicum/2197.jpg,-1
Delichon urbicum,3,Delichon urbicum/2198.jpg,-1
Delichon urbicum,3,Delichon urbicum/2199.jpg,-1
Delichon urbicum,3,Delichon urbicum/2200.jpg,-1
Delichon urbicum,3,Delichon urbicum/2201.jpg,-1
Delichon urbicum,3,Delichon urbicum/2202.jpg,-1
Delichon urbicum,3,Delichon urbicum/2203.jpg,-1
Delichon urbicum,3,Delichon urbicum/2204.jpg,-1
Delichon urbicum,3,Delichon urbicum/2205.jpg,-1
Delichon urbicum,3,Delichon urbicum/2206.jpg,-1
Delichon urbicum,3,Delichon urbicum/2207.jpg,-1
Delichon urbicum,3,Delichon urbicum/2208.jpg,-1
Delichon urbicum,3,Delichon urbicum/2209.jpg,-1
Delichon urbicum,3,Delichon urbicum/2210.jpg,-1
Delichon urbicum,3,Delichon urbicum/2211.jpg,-1
Delichon urbicum,3,Delichon urbicum/2212.jpg,-1
Delichon urbicum,3,Delichon urbicum/2213.jpg,-1
Delichon urbicum,3,Delichon urbicum/2214.jpg,-1
Delichon urbicum,3,Delichon urbicum/2215.jpg,-1
Delichon urbicum,3,Delichon urbicum/2216.jpg,-1
Delichon urbicum,3,Delichon urbicum/2217.jpg,-1
Delichon urbicum,3,Delichon urbicum/2218.jpg,-1
Delichon urbicum,3,Delichon urbicum/2219.jpg,-1
Delichon urbicum,3,Delichon urbicum/2220.jpg,-1
Delichon urbicum,3,Delichon urbicum/2221.jpg,-1
Delichon urbicum,3,Delichon urbicum/2222.jpg,-1
Delichon urbicum,3,Delichon urbicum/2223.jpg,-1
Delichon urbicum,3,Delichon urbicum/2224.jpg,-1
Delichon urbicum,3,Delichon urbicum/2225.jpg,-1
Delichon urbicum,3,Delichon urbicum/2226.jpg,-1
Delichon urbicum,3,Delichon urbicum/2227.jpg,-1
Delichon urbicum,3,Delichon urbicum/2228.jpg,-1
Delichon urbicum,3,Delichon urbicum/2229.jpg,-1
Delichon urbicum,3,Delichon urbicum/2230.jpg,-1
Delichon urbicum,3,Delichon urbicum/2231.jpg,-1
Delichon urbicum,3,Delichon urbicum/2232.jpg,-1
Delichon urbicum,3,Delichon urbicum/2233.jpg,-1
Delichon urbicum,3,Delichon urbicum/2234.jpg,-1
Delichon urbicum,3,Delichon urbicum/2235.jpg,-1
Delichon urbicum,3,Delichon urbicum/2236.jpg,-1
Delichon urbicum,3,Delichon urbicum/2237.jpg,-1
Delichon urbicum,3,Delichon urbicum/2238.jpg,-1
Delichon urbicum,3,Delichon urbicum/2239.jpg,-1
Delichon urbicum,3,Delichon urbicum/2240.jpg,-1
Delichon urbicum,3,Delichon urbicum/2241.jpg,-1
Delichon urbicum,3,Delichon urbicum/2242.jpg,-1
Delichon urbicum,3,Delichon urbicum/2243.jpg,-1
Delichon urbicum,3,Delichon urbicum/2244.jpg,-1
Delichon urbicum,3,Delichon urbicum/2245.jpg,-1
Delichon urbicum,3,Delichon urbicum/2246.jpg,-1
Delichon urbicum,3,Delichon urbicum/2247.jpg,-1
Delichon urbicum,3,Delichon urbicum/2248.jpg,-1
Delichon urbicum,3,Delichon urbicum/2249.jpg,-1
Delichon urbicum,3,Delichon urbicum/2250.jpg,-1
Delichon urbicum,3,Delichon urbicum/2251.jpg,-1
Delichon urbicum,3,Delichon urbicum/2252.jpg,-1
Delichon urbicum,3,Delichon urbicum/2253.jpg,-1
