filepath,label_idx,species,split,fold
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_441.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_291.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_44.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_551.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_9.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_299.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_28.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_567.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_361.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_390.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_66.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_180.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_217.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_556.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_162.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_461.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_283.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_491.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_553.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_199.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_342.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_316.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_129.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_73.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_255.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_320.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_147.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_524.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_127.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_395.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_288.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_133.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_531.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_285.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_518.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_239.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_264.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_35.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_522.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_436.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_144.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_516.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_344.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_93.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_394.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_170.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_487.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_132.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_202.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_313.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_586.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_377.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_102.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_509.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_568.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_86.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_40.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_443.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_297.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_154.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_186.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_22.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_231.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_275.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_393.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_571.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_575.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_16.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_353.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_410.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_252.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_128.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_195.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_481.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_466.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_464.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_486.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_421.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_379.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_39.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_165.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_97.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_557.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_204.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_7.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_105.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_117.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_60.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_360.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_403.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_141.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_268.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_520.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_69.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_197.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_201.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_488.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_324.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_581.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_385.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_287.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_503.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_41.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_420.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_409.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_49.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_213.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_375.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_504.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_543.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_234.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_214.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_529.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_358.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_373.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_325.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_374.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_269.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_364.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_52.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_507.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_310.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_196.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_145.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_430.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_343.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_309.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_500.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_356.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_499.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_582.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_458.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_333.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_62.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_405.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_386.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_404.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_58.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_289.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_545.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_224.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_126.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_478.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_448.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_350.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_207.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_475.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_463.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_63.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_425.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_414.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_42.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_584.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_489.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_222.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_588.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_2.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_92.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_294.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_142.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_381.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_59.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_50.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_521.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_401.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_233.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_1.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_455.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_118.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_245.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_253.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_216.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_330.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_243.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_67.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_175.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_352.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_183.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_339.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_453.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_78.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_308.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_168.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_169.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_474.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_497.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_302.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_428.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_493.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_80.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_592.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_205.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_574.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_349.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_125.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_143.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_131.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_159.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_424.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_88.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_560.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_577.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_479.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_427.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_492.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_442.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_537.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_65.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_400.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_338.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_31.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_157.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_439.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_536.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_303.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_20.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_485.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_48.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_70.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_293.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_534.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_434.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_431.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_270.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_585.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_208.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_271.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_399.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_55.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_550.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_171.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_323.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_15.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_449.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_79.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_104.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_47.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_221.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_383.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_438.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_589.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_317.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_397.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_351.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_53.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_56.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_570.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_469.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_277.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_435.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_229.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_547.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_549.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_140.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_103.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_598.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_517.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_398.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_158.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_95.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_523.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_254.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_273.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_3.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_583.jpg,1,Ciconia ciconia,test,-1
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_340.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_368.jpg,1,Ciconia ciconia,train,4
full_image_dataset/Ciconia_ciconia/Ciconia_ciconia_471.jpg,1,Ciconia ciconia,train,4
